CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,PWDSEBCH,152095,28.7732713,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224510,Computer Engineering,GVJH,25733,91.3661850,Home University Seats Allotted to Home University Candidates,Un-Aided,725
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224510,Computer Engineering,GNT2H,25733,91.3661850,Home University Seats Allotted to Home University Candidates,Un-Aided,725
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224510,Computer Engineering,LOPENH,43270,85.2572473,Home University Seats Allotted to Home University Candidates,Un-Aided,725
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224510,Computer Engineering,LSCH,43270,85.2572473,Home University Seats Allotted to Home University Candidates,Un-Aided,725
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224510,Computer Engineering,LOBCH,27642,90.7773660,Home University Seats Allotted to Home University Candidates,Un-Aided,725
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224610,Information Technology,GOPENH,38056,86.9701586,Home University Seats Allotted to Home University Candidates,Un-Aided,726
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224610,Information Technology,GSCH,38056,86.9701586,Home University Seats Allotted to Home University Candidates,Un-Aided,726
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516224610,Information Technology,PWDOBCH,38056,86.9701586,Home University Seats Allotted to Home University Candidates,Un-Aided,726
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516229310,Electrical Engineering,GSCH,62757,77.8445199,Home University Seats Allotted to Home University Candidates,Un-Aided,727
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516229310,Electrical Engineering,GNT2H,62757,77.8445199,Home University Seats Allotted to Home University Candidates,Un-Aided,727
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516229310,Electrical Engineering,GSEBCH,142748,36.0381755,Home University Seats Allotted to Home University Candidates,Un-Aided,727
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516229310,Electrical Engineering,PWDOPENH,142748,36.0381755,Home University Seats Allotted to Home University Candidates,Un-Aided,727
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516229310,Electrical Engineering,PWDOBCH,34235,88.5013511,Home University Seats Allotted to Home University Candidates,Un-Aided,727
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516237210,Electronics and Telecommunication Engg,GOPENH,54664,81.0485225,Home University Seats Allotted to Home University Candidates,Un-Aided,728
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516237210,Electronics and Telecommunication Engg,GSTH,54664,81.0485225,Home University Seats Allotted to Home University Candidates,Un-Aided,728
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516237210,Electronics and Telecommunication Engg,LOPENH,62259,78.1946121,Home University Seats Allotted to Home University Candidates,Un-Aided,728
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516237210,Electronics and Telecommunication Engg,LSEBCH,62259,78.1946121,Home University Seats Allotted to Home University Candidates,Un-Aided,728
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516237210,Electronics and Telecommunication Engg,PWDOPENH,51326,82.1878954,Home University Seats Allotted to Home University Candidates,Un-Aided,728
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516261210,Mechanical Engineering,LNT2H,176068,5.0055145,Home University Seats Allotted to Home University Candidates,Un-Aided,729
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516284410,Electronics and Computer Engineering,GOPENH,46272,84.1907754,Home University Seats Allotted to Home University Candidates,Un-Aided,730
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516284410,Electronics and Computer Engineering,GNT2H,46272,84.1907754,Home University Seats Allotted to Home University Candidates,Un-Aided,730
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516284410,Electronics and Computer Engineering,GNT3H,60506,78.9561170,Home University Seats Allotted to Home University Candidates,Un-Aided,730
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516284410,Electronics and Computer Engineering,LOPENH,60506,78.9561170,Home University Seats Allotted to Home University Candidates,Un-Aided,730
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516291610,Automation and Robotics,GOPENH,117792,52.2046883,Home University Seats Allotted to Home University Candidates,Un-Aided,731
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516291610,Automation and Robotics,GSTH,177108,3.7972607,Home University Seats Allotted to Home University Candidates,Un-Aided,731
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516299510,Artificial Intelligence and Data Science,GOBCH,109819,57.0470967,Home University Seats Allotted to Home University Candidates,Un-Aided,732
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516299510,Artificial Intelligence and Data Science,LOPENH,109819,57.0470967,Home University Seats Allotted to Home University Candidates,Un-Aided,732
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516299510,Artificial Intelligence and Data Science,PWDOPENH,109819,57.0470967,Home University Seats Allotted to Home University Candidates,Un-Aided,732
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516419110,Civil Engineering,GOPENH,109341,57.1543272,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",733
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516424510,Computer Engineering,GOPENH,101460,60.5967420,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",733
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516429310,Electrical Engineering,GOPENH,178232,2.1202544,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",734
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516429310,Electrical Engineering,LOPENH,178232,2.1202544,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",734
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516437210,Electronics and Telecommunication Engg,GOPENH,137822,39.5390798,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",734
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516437210,Electronics and Telecommunication Engg,LOPENH,137822,39.5390798,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",734
CAP3,05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",0516461210,Mechanical Engineering,GOPENH,176807,4.0184508,Home University Seats Allotted to Home University Candidates,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",735
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516819110,Civil Engineering,GOPENH,99346,62.7216425,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",736
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,GOPENH,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,GOBCH,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,GSEBCH,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,LSTH,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,LNT3H,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516824510,Computer Engineering,LSEBCH,124100,48.6637821,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GOPENH,170501,11.7157385,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GNT1H,170501,11.7157385,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,GOBCH,170501,11.7157385,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,LOPENH,170501,11.7157385,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",0516837210,Electronics and Telecommunication Engg,PWDOPENH,170501,11.7157385,Home University Seats Allotted to Home University Candidates,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",737
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516919110,Civil Engineering,LOPENH,177612,3.0027481,Home University Seats Allotted to Home University Candidates,Un-Aided,738
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516919110,Civil Engineering,PWDOPENH,177612,3.0027481,Home University Seats Allotted to Home University Candidates,Un-Aided,738
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GOPENH,114500,54.0859766,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GSCH,114500,54.0859766,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GNT1H,114500,54.0859766,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GNT2H,114500,54.0859766,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GNT3H,133525,42.7253460,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GOBCH,133525,42.7253460,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,GSEBCH,133525,42.7253460,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,LSTH,133525,42.7253460,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,LVJH,162462,19.5522021,Home University Seats Allotted to Home University Candidates,Un-Aided,739
CAP3,05169,"Nagaon  Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",0516924510,Computer Engineering,LOBCH,162462,19.5522021,Home University Seats Allotted to Home University Candidates,Un-Aided,739
